grp1,grp1_size,grp2,grp2_size,grp3,grp3_size,p-value
M_35-44_Long,24,Long_Adventure,32,F_lawyer_Comedy,25,0.0008705536041558776
M_35-44,24,M_18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.002731303182089731
M_other_Long_Horror,25,Long_Adventure,32,F_35-44_lawyer_Long_Drama,29,0.04280529846394444
M_Comedy,29,Adventure,32,F_35-44_Drama,29,0.010424927671333654
M_Comedy,29,18-24_college-grad student,29,35-44_lawyer_Long_Comedy,25,0.023639041821473514
M_Comedy,29,F,27,lawyer_Comedy,25,0.030575339060287494
Long_Sci-Fi,33,18-24_other_Long,31,35-44_Comedy,26,0.018395527711558345
K-12 student,25,18-24_college-grad student,29,35-44_lawyer_Comedy,25,0.02769955092811976
M_35-44_Long,24,25-34_Long_Action,24,F_lawyer_Long_Comedy,25,0.0009457929926734769
35-44_academic-educator_Long,27,M_18-24_college-grad student,29,F_35-44_lawyer_Comedy,25,0.015375484056048279
M_25-34_Long_Comedy,21,25-34_Long_Action,24,F_lawyer_Comedy,25,0.04056129186663047
other_Horror,25,M_18-24_college-grad student_Long,29,F_lawyer_Comedy,25,0.013473646508122784
F_K-12 student,25,18-24_college-grad student_Long,29,35-44_lawyer_Comedy,25,0.02769955092811976
35-44_academic-educator_Long,27,35-44_Drama,22,F_Long_Comedy,27,0.008362274974381391
25-34_executive-managerial,54,programmer_Long,36,F_Drama,32,0.0007440782908123679
M_Long_Comedy,29,F_25-34,22,F_lawyer_Long_Comedy,25,0.04442448668317524
Long_Sci-Fi,33,M_Adventure,29,F_Long_Drama,32,0.01785972637923669
F_Long_Drama,30,Long_Adventure,32,F_35-44_lawyer_Long_Drama,29,0.043375027109873364
other_Horror,25,Sci-Fi,23,F_35-44_lawyer_Comedy,25,0.031088527980252266
Sci-Fi,33,M_18-24_other_Long,31,F_Long_Comedy,27,0.01446336654841978
Long_War,25,M_35-44_programmer,31,35-44_lawyer_Comedy,25,0.02551307770932544
M_25-34_Long_Drama,35,M_18-24_other_Long,31,F_Drama,32,0.0009920379948242435
War,25,Long_Sci-Fi,23,lawyer_Long_Comedy,25,0.00018880635827081557
M_25-34_scientist,30,25-34_Action,24,F_lawyer_Long_Comedy,25,0.031234586567617545
scientist_Long,30,Long_Sci-Fi,23,F_35-44_lawyer_Comedy,25,0.029930277946777925
M_25-34_scientist,30,M_college-grad student_Long_Action,22,lawyer_Long_Comedy,25,0.044809927717727405
M_25-34_scientist_Long,30,M_18-24_college-grad student_Long,29,F_lawyer_Long_Comedy,25,0.030849807255216098
M_Drama,50,35-44_Comedy,49,Drama,41,0.0001663051892154623
35-44_academic-educator_Long,27,F_Long,27,35-44_Long_Comedy,26,0.012235414048037052
Long_War,25,Adventure,32,F_lawyer_Comedy,25,0.0017050264164707259
M_academic-educator,31,35-44_programmer,31,35-44_lawyer_Comedy,25,0.0006171653091394848
War,25,M_college-grad student_Action,22,lawyer_Long_Comedy,25,0.02068967783054221
M_35-44,24,M_18-24_college-grad student_Long,29,F_lawyer_Long_Comedy,25,0.002731303182089731
M_18-24_Long,23,M_Long_Adventure,29,F_35-44_Long_Comedy,26,0.008136748438432624
25-34_other_Long_Horror,24,25-34_Action,24,F_35-44_lawyer_Comedy,25,0.033998865253830654
Long_Sci-Fi,33,M_18-24_other,34,lawyer_Drama,29,0.0004778676484942386
35-44_academic-educator_Long,27,Long_Adventure,32,35-44_Drama,30,0.0018677509613077403
Long_War,25,M_25-34_Long_Comedy,23,lawyer_Comedy,25,0.027481012625496255
M_25-34_Drama,35,18-24_other,34,F_lawyer_Drama,29,0.0009238282500266229
Drama,80,M_Comedy,84,35-44_lawyer_Long,86,0.02169850895166578
M_25-34_Horror,30,18-24_other_Long,31,35-44_Comedy,26,0.006978766368573173
M_25-34_other_Long_Horror,24,M_18-24_college-grad student,29,lawyer_Long_Comedy,25,0.015346556413003538
35-44_academic-educator_Long,27,F_25-34_Long,22,lawyer_Long_Comedy,25,0.015120792062713691
War,25,M_programmer,36,M,37,0.04167510424427518
F_K-12 student,25,18-24_college-grad student_Long,29,35-44_Long_Comedy,26,0.03025321784384257
M_Comedy,29,Sci-Fi,23,35-44_lawyer_Comedy,25,0.028574002634608426
scientist,30,Long_Sci-Fi,23,35-44_lawyer_Long_Comedy,25,0.029930277946777925
M_other_Horror,25,Long_Adventure,32,F_35-44_Long_Drama,29,0.04280529846394444
M_Action,55,35-44_Long_Comedy,47,Long_Drama,41,5.564289008505856e-05
35-44_academic-educator_Long,27,35-44_programmer,31,F_Long_Drama,32,0.0028340169417819245
25-34_other_Long_Horror,24,18-24_college-grad student_Long,29,F_lawyer_Long_Comedy,25,0.015346556413003538
25-34_Long_Comedy,22,M_18-24_college-grad student,29,lawyer_Comedy,25,0.01795131435687518
M_War,21,M_18-24_college-grad student,29,35-44_Comedy,26,0.006755523616167691
other_Horror,25,M_18-24_other_Long,31,lawyer_Comedy,25,0.0045150396886541695
M_35-44,24,M_Adventure,29,35-44_Comedy,26,0.0010805628969990423
25-34_other_Long_Horror,24,F,27,F_lawyer_Long_Drama,29,0.005888710220976653
<18_K-12 student_Long,25,18-24_college-grad student,29,F_Long_Comedy,27,0.026162305297027306
Long_Thriller,26,18-24_other_Long,31,F_35-44_Drama,29,0.00045335147826501305
F_<18_K-12 student_Long,25,18-24_other_Long,31,F_lawyer_Long_Drama,29,0.0028350357053935084
25-34_Long_Horror,30,M_Long_Adventure,29,F_35-44_Drama,29,0.026479753186038325
M_25-34_executive-managerial,54,programmer,36,F_Drama,32,0.0007440782908123679
Long_Thriller,26,18-24_college-grad student,29,35-44_lawyer_Comedy,25,0.010593295228759892
M_25-34_Drama,35,18-24_other,34,35-44_lawyer_Drama,29,0.0009238282500266229
M_Comedy,29,programmer_Long,36,35-44_lawyer_Drama,29,0.02717541984576239
M_35-44,24,M_35-44_Drama,22,35-44_lawyer_Comedy,25,0.00033629925104848194
Long_War,25,M_Adventure,29,35-44_Long_Drama,30,0.0017389298154158823
other_Action,21,Sci-Fi,23,35-44_lawyer_Long_Comedy,25,0.04732148515486047
War,25,programmer,36,lawyer_Drama,29,0.026332623270255835
M_War,21,F_25-34_Long,22,F_lawyer_Comedy,25,0.041939761537301994
M_other_Long_Horror,25,F,27,35-44_Long_Drama,30,0.005470478251364414
M_25-34_Horror,30,F,27,F_lawyer_Long_Drama,29,0.0036873381391242356
M_35-44,24,F,27,lawyer_Comedy,25,0.00055709129628298
M_other_Horror,25,25-34_Long_Action,24,lawyer_Long_Comedy,25,0.032715191169008576
25-34_Long_Comedy,22,18-24_college-grad student_Long,29,F_lawyer_Comedy,25,0.01795131435687518
M_25-34_scientist_Long,30,25-34_Comedy,26,35-44_lawyer_Comedy,25,0.03639195807002794
<18,25,M_18-24_other_Long,31,lawyer_Long_Drama,29,0.0028350357053935084
25-34_other_Long,106,M_35-44,119,F_Long,101,1.294026720344885e-14
M_scientist_Long,30,M_18-24_college-grad student,29,lawyer_Comedy,25,0.030849807255216098
25-34_other,106,M_25-34_Long,120,F_Long,101,1.0882753881851854e-06
M_academic-educator,31,35-44_programmer_Long,31,lawyer_Drama,29,7.272360014915318e-05
M_Long_Comedy,29,18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.023639041821473514
Long_Sci-Fi,33,Adventure,32,F_35-44_Drama,29,0.030472446550101555
25-34_Drama,35,M_18-24_other,34,lawyer_Long_Drama,29,0.0009238282500266229
M_25-34_Sci-Fi,22,18-24_college-grad student,29,35-44_Long_Comedy,26,0.022440002960029317
Long_Adventure,45,35-44_scientist_Long_Comedy,41,Comedy,33,0.007095247053892416
M_35-44,24,M_35-44_Drama,22,F_35-44_lawyer_Comedy,25,0.00033629925104848194
Long_War,25,F_Long,27,35-44_Long_Comedy,26,0.00015435118900264882
18-24_Long_Drama,25,F_Long,27,35-44_Long_Drama,30,0.007474198857003363
25-34_Sci-Fi,22,18-24_college-grad student,29,35-44_lawyer_Long_Comedy,25,0.020291500996315128
M_35-44_Long,24,35-44_programmer,31,F_35-44_Drama,29,0.00030981949563722
25-34_Long_Sci-Fi,22,M_18-24_college-grad student,29,lawyer_Comedy,25,0.020291500996315128
<18_K-12 student_Long,25,18-24_college-grad student_Long,29,35-44_lawyer_Comedy,25,0.02769955092811976
35-44_academic-educator,27,programmer_Long,36,F_35-44_Drama,29,0.004618526595257581
M_other_Long_Horror,25,Sci-Fi,23,35-44_Comedy,26,0.036024889069568314
<18_Long,25,M_18-24_other_Long,31,F_lawyer_Comedy,25,0.017813470054839846
M_35-44_Long,24,M_25-34_Comedy,23,lawyer_Comedy,25,0.001749860678835893
M_scientist,30,35-44_Drama,22,lawyer_Comedy,25,0.027669751525943982
M_Comedy,29,Sci-Fi,23,F_35-44_Long_Comedy,26,0.033533441073236775
M_academic-educator_Long,31,18-24_other,34,M,37,0.00932462134890645
M_18-24,23,35-44_programmer,31,F_35-44_lawyer_Long_Comedy,25,0.03864873425651719
35-44_academic-educator_Long,27,F_Long,27,F_lawyer_Drama,29,0.0010727156675025826
M_academic-educator,31,Adventure,32,lawyer_Long_Drama,29,1.8567302800739805e-05
25-34_scientist_Long,30,F_25-34_Long,22,lawyer_Long_Comedy,25,0.03596041300926176
M_scientist,30,35-44_Long_Drama,22,F_lawyer_Comedy,25,0.027669751525943982
M_Comedy,29,M_18-24_other_Long,31,lawyer_Comedy,25,0.009142521503841324
Long_Drama,80,Long_Comedy,86,F_lawyer,86,0.020487370215976696
M_25-34_Long_Drama,35,18-24_other,34,F_Long_Drama,32,0.0003054875954765042
scientist,30,M_college-grad student_Action,22,F_35-44_lawyer_Comedy,25,0.044809927717727405
M_25-34_other_Horror,24,18-24_college-grad student_Long,29,35-44_lawyer_Comedy,25,0.015346556413003538
Long_War,25,Adventure,32,F_Comedy,28,0.0015152367615012732
M_academic-educator,31,35-44_programmer,31,F_lawyer_Long_Comedy,25,0.0006171653091394848
M_25-34_Adventure,23,Sci-Fi,23,F_35-44_lawyer_Long_Comedy,25,0.042734214218712374
M_academic-educator_Long,31,M_programmer_Long,36,F_Long_Comedy,27,0.00026514300221541494
M_35-44,24,M_Long_Adventure,29,F_lawyer_Comedy,25,0.0009529197463288262
M_scientist,30,M_college-grad student_Long_Action,22,F_35-44_lawyer_Long_Comedy,25,0.044809927717727405
35-44_academic-educator,27,Adventure,32,35-44_Comedy,26,0.018777936317394092
25-34_other,106,M_35-44_Long,115,F,103,1.0073845979960638e-14
35-44_academic-educator_Long,27,M_18-24_college-grad student_Long,29,35-44_lawyer_Long_Comedy,25,0.015375484056048279
M_Long_Drama,50,M_35-44_scientist_Comedy,43,Long_Drama,41,0.013789726273227004
25-34_Long_Horror,30,Adventure,32,F_lawyer_Long_Drama,29,0.02024276604929144
M_18-24_Long,23,M_35-44_programmer,31,35-44_Comedy,26,0.037065718187918414
M_35-44_Long,24,35-44_programmer_Long,31,F_35-44_Long_Comedy,26,0.0022197896238834096
other_Long_Action,21,Sci-Fi,23,F_lawyer_Comedy,25,0.04732148515486047
<18,25,18-24_other_Long,31,35-44_lawyer_Drama,29,0.0028350357053935084
other_Long_Horror,25,M_18-24_college-grad student_Long,29,F_lawyer_Long_Comedy,25,0.013473646508122784
<18,25,18-24_college-grad student_Long,29,35-44_Long_Comedy,26,0.03025321784384257
25-34_Long_Horror,30,F_Long,27,35-44_Comedy,26,0.04175105978496972
scientist,30,M_35-44_Drama,22,F_35-44_lawyer_Comedy,25,0.027669751525943982
War,25,Long_Sci-Fi,23,35-44_Long_Comedy,26,0.0001848770339085349
Sci-Fi,33,18-24_other_Long,31,F_35-44_Long_Comedy,26,0.018395527711558345
M_academic-educator,31,35-44_programmer,31,35-44_Comedy,26,0.0006835809081240136
M_Long_War,21,25-34_Long_Action,24,35-44_Comedy,26,0.017749362638262677
War,25,Adventure,32,M_Long,37,0.010123110153928968
M_Horror,31,M_18-24_other_Long,31,F_35-44_Comedy,26,0.007970347518523253
M_18-24,23,F,27,F_35-44_lawyer_Long_Comedy,25,0.0009062068227094389
F_sales-marketing_Long,79,M_Long_Comedy,82,35-44_lawyer,86,2.2000631605832932e-06
F_Action,21,Sci-Fi,23,F_lawyer_Comedy,25,0.03646996724686555
academic-educator,38,M_programmer_Long,36,Long_Comedy,32,0.03424553973565288
M_25-34_Horror,30,F_Long,27,35-44_Drama,30,0.002937720776389219
35-44_academic-educator_Long,27,18-24_college-grad student,29,F_Long_Comedy,27,0.013455120819298488
25-34_other_Horror,24,M_18-24_college-grad student_Long,29,35-44_lawyer_Comedy,25,0.015346556413003538
25-34_scientist_Long,30,M_18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.030849807255216098
F_<18,25,F,27,F_35-44_Drama,29,0.02058085438537604
25-34_executive-managerial_Long,54,Long_Action,46,Drama,41,2.0997343287895773e-05
M_18-24,23,35-44_Drama,22,35-44_lawyer_Comedy,25,0.0019378757820921616
M_Comedy,29,Long_Adventure,32,F_35-44_lawyer_Drama,29,0.010424927671333654
Long_War,25,25-34_Action,24,35-44_Comedy,26,0.00021144907010987204
M_35-44,24,25-34_Action,24,35-44_Long_Comedy,26,0.0010759729999871084
25-34_Horror,30,18-24_other_Long,31,F_35-44_Drama,29,0.0003128535306060845
F_K-12 student_Long,25,M_18-24_other_Long,31,F_Long_Comedy,27,0.01726504511684312
25-34_Drama,35,F,27,F_35-44_lawyer_Drama,29,0.016015064311035568
M_25-34_scientist,30,35-44_Long_Drama,22,35-44_lawyer_Comedy,25,0.027669751525943982
M_25-34_Comedy,21,Sci-Fi,23,35-44_Long_Comedy,26,0.044613474517720415
Long_Thriller,26,25-34_Long_Action,24,35-44_lawyer_Comedy,25,0.02869502663960604
War,25,M_Long_Adventure,29,F_35-44_Comedy,26,0.0031788543143074772
35-44_academic-educator_Long,27,25-34_Long_Action,24,35-44_lawyer_Long_Comedy,25,0.012702096992695115
M_scientist_Long,30,M_25-34_Comedy,23,F_35-44_lawyer_Long_Comedy,25,0.04549048847226462
K-12 student,25,18-24_other_Long,31,lawyer_Comedy,25,0.017813470054839846
Long_War,25,M_programmer,36,lawyer_Long_Comedy,25,0.033394371857175545
Thriller,26,25-34_Action,24,F_35-44_lawyer_Comedy,25,0.02869502663960604
M_Long_Comedy,29,18-24_other_Long,31,lawyer_Long_Drama,29,0.0006151624495501593
M_35-44_Long,24,M_Long_Adventure,29,35-44_lawyer_Long_Drama,29,8.837418612416124e-05
M_25-34_Sci-Fi,22,25-34_Long_Action,24,35-44_lawyer_Comedy,25,0.046669000092497984
M_18-24_Long,23,F_25-34_Long,22,F_35-44_Comedy,26,0.0030436859741088946
M_Horror,31,M_18-24_other_Long,31,35-44_Long_Drama,30,0.0003308757461450852
M_25-34_Long_Drama,35,F_Long,27,35-44_Long_Drama,30,0.013584752099422783
M_Horror,31,18-24_other,34,F_35-44_Drama,29,0.00011353837796250718
Long_Drama,80,Long_Comedy,86,F_35-44_lawyer_Long,86,0.020487370215976696
M_25-34_Long_Drama,35,M_Action,42,F_Long_Drama,32,0.03375555945700383
M_18-24,23,M_Adventure,29,35-44_lawyer_Long_Comedy,25,0.008420625795640407
M_Horror,31,18-24_other,34,35-44_Drama,30,8.284153800640264e-05
18-24_Long_Drama,25,Sci-Fi,23,lawyer_Long_Comedy,25,0.03340261220213412
M_18-24,23,18-24_college-grad student_Long,29,35-44_lawyer_Comedy,25,0.0004602213398005081
M_Horror,31,Long_Adventure,32,F_35-44_Drama,29,0.027662729893376623
35-44_Long,42,other_Long,52,Long_Drama,41,0.00017747476493292308
M_35-44_Long,24,F_Long,27,F_35-44_Long_Drama,29,3.131322484878029e-05
M_25-34_Drama,35,18-24_other,34,F_35-44_lawyer_Drama,29,0.0009238282500266229
M_Comedy,29,M_35-44_programmer,31,F_lawyer_Long_Drama,29,0.02968392213235257
F_Long_Action,21,M_18-24_college-grad student,29,F_35-44_Long_Comedy,26,0.02108031972284965
K-12 student,25,M_18-24_college-grad student_Long,29,F_lawyer_Comedy,25,0.02769955092811976
other_Horror,25,F_Long,27,F_Comedy,28,0.04440928278985701
M_25-34_scientist,30,M_35-44_programmer_Long,31,F_lawyer_Long_Comedy,25,0.04322090991507979
M_35-44,24,M_Adventure,29,35-44_lawyer_Comedy,25,0.0009529197463288262
Drama,80,M_scientist_Long,89,lawyer_Long,86,3.7645459316365216e-12
M_18-24_Long,23,M_35-44_programmer_Long,31,F_35-44_Long_Comedy,26,0.037065718187918414
M_25-34_scientist_Long,30,25-34_Long_Action,24,lawyer_Comedy,25,0.031234586567617545
35-44_academic-educator,27,M_Long_Adventure,29,F_35-44_lawyer_Long_Drama,29,0.002687833778171336
M_25-34_scientist,30,M_25-34_Comedy,23,F_lawyer_Long_Comedy,25,0.04549048847226462
25-34_Sci-Fi,22,M_18-24_college-grad student,29,F_35-44_Comedy,26,0.022440002960029317
other_Horror,25,18-24_other_Long,31,35-44_Long_Drama,30,0.00032860059234393857
M_25-34_scientist,30,M_35-44_Long_Drama,22,35-44_lawyer_Comedy,25,0.027669751525943982
Thriller,26,25-34_Long_Action,24,F_Long_Comedy,27,0.02820768998023006
Long_War,25,M_Adventure,29,M,37,0.014175824763246478
25-34_Sci-Fi,22,18-24_college-grad student,29,F_lawyer_Long_Comedy,25,0.020291500996315128
M_Horror,31,18-24_other_Long,31,F_35-44_Long_Comedy,26,0.007970347518523253
M_other_Long_Horror,25,Long_Sci-Fi,23,lawyer_Comedy,25,0.031088527980252266
18-24_Drama,25,18-24_other_Long,31,lawyer_Drama,29,0.0006400666809756342
F_K-12 student_Long,25,18-24_college-grad student,29,F_35-44_lawyer_Comedy,25,0.02769955092811976
25-34_Long_Comedy,22,25-34_Action,24,F_35-44_lawyer_Comedy,25,0.04046876259568219
Long_Thriller,26,Sci-Fi,23,F_35-44_Comedy,26,0.031346622085629265
25-34_other_Horror,24,25-34_Action,24,F_lawyer_Comedy,25,0.033998865253830654
War,25,programmer_Long,36,35-44_Long_Comedy,26,0.03201514129548128
M_25-34_other,106,M_25-34,120,F_Long,101,1.0882753881851854e-06
Long_War,25,programmer_Long,36,lawyer_Long_Drama,29,0.026332623270255835
25-34_Horror,30,F,27,F_35-44_Comedy,26,0.04175105978496972
M_35-44_Long,24,M_18-24_college-grad student_Long,29,35-44_Long_Comedy,26,0.0030135578512306225
Long_Comedy,47,M_35-44_scientist_Long_Comedy,41,Drama,41,0.042878392060178204
M_academic-educator,31,M_Long_Adventure,29,lawyer_Drama,29,2.119666088610778e-05
F_K-12 student_Long,25,18-24_college-grad student,29,F_lawyer_Comedy,25,0.02769955092811976
M_Comedy,29,M_35-44_programmer_Long,31,F_lawyer_Long_Drama,29,0.02968392213235257
M_18-24,23,25-34_Action,24,F_lawyer_Comedy,25,0.0011093002580722215
25-34_other_Horror,24,18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.015346556413003538
F_sales-marketing,79,M_scientist,93,lawyer_Long,86,4.215776980176537e-12
M_scientist,30,M_35-44_programmer,31,F_lawyer_Comedy,25,0.04322090991507979
F_<18,25,F,27,lawyer_Drama,29,0.02058085438537604
Long_War,25,M_35-44_programmer,31,35-44_Long_Drama,30,0.018217471105446616
M_academic-educator_Long,31,F,27,35-44_Comedy,26,0.00024246622607591677
18-24_Long_Drama,25,F_Long,27,35-44_lawyer_Long_Comedy,25,0.04011939371885089
Sci-Fi,33,M_Long_Adventure,29,F_Long_Drama,32,0.01785972637923669
35-44_academic-educator,27,M_Long_Adventure,29,35-44_lawyer_Comedy,25,0.01770545861960956
executive-managerial,60,other_Long,52,Drama,41,3.687746924910239e-05
25-34_Long_Horror,30,M_Long_Action,42,F_35-44_lawyer_Drama,29,0.029554688551098444
M_Long_Comedy,29,25-34_Action,24,F_lawyer_Long_Comedy,25,0.030789265988976786
scientist,30,M_35-44_programmer_Long,31,F_lawyer_Comedy,25,0.04322090991507979
M_academic-educator,31,programmer,36,35-44_Long_Drama,30,3.0147675554101552e-05
<18_Long,25,F,27,F_35-44_lawyer_Drama,29,0.02058085438537604
35-44_academic-educator,27,M_Long_Adventure,29,lawyer_Long_Comedy,25,0.01770545861960956
M_other_Long_Horror,25,F,27,35-44_lawyer_Long_Comedy,25,0.0381636130054252
18-24_Long_Drama,25,18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.012952924005147304
Thriller,26,25-34_Action,24,F_35-44_Long_Comedy,26,0.032400340887673004
Horror,44,M_scientist_Comedy,44,Long_Drama,41,3.679116327762448e-05
35-44_academic-educator_Long,27,M_Adventure,29,F_Comedy,28,0.01861057009541797
F_K-12 student,25,M_18-24_other_Long,31,F_lawyer_Comedy,25,0.017813470054839846
M_Long_War,21,M_35-44_Drama,22,35-44_Long_Comedy,26,0.034836082276687885
M_25-34_Adventure,23,18-24_college-grad student,29,F_35-44_Comedy,26,0.03117658484872683
M_25-34_Long_Horror,30,M_18-24_other,34,F_Drama,32,1.9345861654656797e-05
<18_K-12 student,25,M_18-24_other_Long,31,35-44_lawyer_Drama,29,0.0028350357053935084
M_Horror,31,18-24_other_Long,31,F_Long_Comedy,27,0.006119989119225717
Long_War,25,Adventure,32,lawyer_Drama,29,0.0008874144962510857
25-34_executive-managerial_Long,54,M_programmer,36,Comedy,33,0.005196002912890429
M_scientist,30,M_35-44_programmer,31,35-44_lawyer_Long_Comedy,25,0.04322090991507979
K-12 student,25,18-24_college-grad student,29,lawyer_Long_Comedy,25,0.02769955092811976
M_scientist,30,M_25-34_Long_Comedy,23,lawyer_Comedy,25,0.04549048847226462
<18_K-12 student_Long,25,M_18-24_other_Long,31,F_lawyer_Drama,29,0.0028350357053935084
M_18-24,23,35-44_programmer,31,lawyer_Long_Comedy,25,0.03864873425651719
M_25-34_Long_Horror,30,M_Action,42,F_lawyer_Drama,29,0.029554688551098444
Long_War,25,18-24_other_Long,31,F_Long_Comedy,27,2.692424774393672e-06
25-34_other_Long_Horror,24,25-34_Action,24,F_35-44_Comedy,26,0.03966419213364065
25-34_Long_Comedy,22,M_18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.01795131435687518
35-44_academic-educator_Long,27,F_Long,27,F_35-44_lawyer_Drama,29,0.0010727156675025826
War,25,M_Adventure,29,35-44_lawyer_Long_Comedy,25,0.003265246533200614
35-44_academic-educator_Long,27,F_Long,27,35-44_Drama,30,0.0008245082511445179
M_35-44_Long,24,M_35-44_Long_Drama,22,F_35-44_Long_Comedy,26,0.0003913402051021209
Long_War,25,college-grad student_Long_Action,22,lawyer_Long_Comedy,25,0.02068967783054221
War,25,F_25-34_Long,22,F_35-44_Comedy,26,0.0007311020201620271
M_Long_War,21,35-44_Drama,22,F_Long_Comedy,27,0.03156468653283826
M_35-44,24,F_25-34_Long,22,F_35-44_lawyer_Long_Comedy,25,0.000947309994209322
Long_War,25,35-44_Drama,22,35-44_Comedy,26,0.00028574380569648715
<18_Long,25,M_18-24_other_Long,31,F_Long_Comedy,27,0.01726504511684312
other_Long_Horror,25,Long_Sci-Fi,23,F_lawyer_Comedy,25,0.031088527980252266
